SITE,TRANSECT,HAB_TYPE,ANNOTATOR,QUAD_N,METER_MARK,T_Q,CORAL_CODE,BITE_CATEG,CONDITION,NUMBER_BIT,OVERLAP_SC,METHOD,DEPTH,AVG_OVERLAP,CCAH,CCAR,LESP,LSCU,MACR,MCAP,MOBF,MPAT,PCOM,PDAM,PDUE,PGRA,PMAS,PMEA,PVAR,SED_SAND,SP,TUN,TURFH,TURFR,UI,UNKN,Weight,ZO,Hard coral,Other,Weights&unkown,
KEW,KEW1,PPR,RML,6,16,KEW1_Q6,PMEA,SCRAP,HEAL,3,1,ARC,31.0,1.83,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.1714,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.9714,0.0000,
KEW,KEW1,PPR,RML,7,19,KEW1_Q7,PMAS,SCRAP,HEAL,7,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.0571,0.0000,0.6000,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KEW,KEW2,PPR,RML,1,1,KEW2_Q1,MCAP,SCRAP,HEAL,5,2,ARC,31.0,1.67,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0571,0.0286,0.0000,0.0857,0.0000,0.0000,0.5143,0.0857,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,DED,1,1,KEW2_Q1,MCAP,SCRAP,NEW,5,1,ARC,31.0,1.67,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0571,0.0286,0.0000,0.0857,0.0000,0.0000,0.5143,0.0857,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,RML,1,1,KEW2_Q1,MPAT,SCRAP,HEAL,9,1,ARC,31.0,1.67,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0571,0.0286,0.0000,0.0857,0.0000,0.0000,0.5143,0.0857,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,DED,1,1,KEW2_Q1,MPAT,SCRAP,NEW,2,1,ARC,31.0,1.67,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0571,0.0286,0.0000,0.0857,0.0000,0.0000,0.5143,0.0857,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,RML,1,1,KEW2_Q1,PMAS,EXBR,HEAL,4,2,ARC,31.0,1.67,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0571,0.0286,0.0000,0.0857,0.0000,0.0000,0.5143,0.0857,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,RML,1,1,KEW2_Q1,PMAS,SCRAP,HEAL,10,2,ARC,31.0,1.67,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0571,0.0286,0.0000,0.0857,0.0000,0.0000,0.5143,0.0857,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,RML,1,1,KEW2_Q1,PMEA,SCRAP,HEAL,13,2,ARC,31.0,1.67,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0571,0.0286,0.0000,0.0857,0.0000,0.0000,0.5143,0.0857,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,DED,2,4,KEW2_Q2,MCAP,SCRAP,HEAL,2,1,ARC,31.0,2.03,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0571,0.0000,0.0000,0.3429,0.0000,0.0286,0.0000,0.0000,0.0000,0.5429,0.4571,0.0000,
KEW,KEW2,PPR,DED,2,4,KEW2_Q2,MCAP,SCRAP,NEW,1,1,ARC,31.0,2.03,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0571,0.0000,0.0000,0.3429,0.0000,0.0286,0.0000,0.0000,0.0000,0.5429,0.4571,0.0000,
KEW,KEW2,PPR,DED,2,4,KEW2_Q2,MCAP,SCRAP,OLD,1,1,ARC,31.0,2.03,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0571,0.0000,0.0000,0.3429,0.0000,0.0286,0.0000,0.0000,0.0000,0.5429,0.4571,0.0000,
KEW,KEW2,PPR,DED,2,4,KEW2_Q2,MCAP,SCSP,HEAL,16,3,ARC,31.0,2.03,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0571,0.0000,0.0000,0.3429,0.0000,0.0286,0.0000,0.0000,0.0000,0.5429,0.4571,0.0000,
KEW,KEW2,PPR,DED,2,4,KEW2_Q2,PMAS,EXBR,HEAL,6,1,ARC,31.0,2.03,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0571,0.0000,0.0000,0.3429,0.0000,0.0286,0.0000,0.0000,0.0000,0.5429,0.4571,0.0000,
KEW,KEW2,PPR,DED,2,4,KEW2_Q2,PMAS,SCRAP,HEAL,3,1,ARC,31.0,2.03,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0571,0.0000,0.0000,0.3429,0.0000,0.0286,0.0000,0.0000,0.0000,0.5429,0.4571,0.0000,
KEW,KEW2,PPR,DED,2,4,KEW2_Q2,PMAS,SCRAP,OLD,1,1,ARC,31.0,2.03,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0571,0.0000,0.0000,0.3429,0.0000,0.0286,0.0000,0.0000,0.0000,0.5429,0.4571,0.0000,
KEW,KEW2,PPR,DED,2,4,KEW2_Q2,PMAS,SCSP,HEAL,30,2,ARC,31.0,2.03,0.0286,0.0000,0.0000,0.0000,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3714,0.0000,0.0000,0.0571,0.0000,0.0000,0.3429,0.0000,0.0286,0.0000,0.0000,0.0000,0.5429,0.4571,0.0000,
KEW,KEW2,PPR,DED,3,7,KEW2_Q3,MPAT,SCRAP,NEW,2,1,ARC,31.0,1.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.1143,0.0000,0.0857,0.0000,0.0000,0.6000,0.0571,0.0286,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
KEW,KEW2,PPR,DED,3,7,KEW2_Q3,PMAS,EXBR,HEAL,4,1,ARC,31.0,1.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.1143,0.0000,0.0857,0.0000,0.0000,0.6000,0.0571,0.0286,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
KEW,KEW2,PPR,DED,3,7,KEW2_Q3,PMAS,EXCAV,HEAL,1,1,ARC,31.0,1.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.1143,0.0000,0.0857,0.0000,0.0000,0.6000,0.0571,0.0286,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
KEW,KEW2,PPR,DED,3,7,KEW2_Q3,PMAS,SCSP,HEAL,4,2,ARC,31.0,1.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.1143,0.0000,0.0857,0.0000,0.0000,0.6000,0.0571,0.0286,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
KEW,KEW2,PPR,DED,3,7,KEW2_Q3,PMEA,SCRAP,HEAL,2,1,ARC,31.0,1.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.1143,0.0000,0.0857,0.0000,0.0000,0.6000,0.0571,0.0286,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
KEW,KEW2,PPR,DED,3,7,KEW2_Q3,PMEA,SCRAP,NEW,28,2,ARC,31.0,1.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.1143,0.0000,0.0857,0.0000,0.0000,0.6000,0.0571,0.0286,0.0000,0.0000,0.0000,0.2286,0.7714,0.0000,
KEW,KEW2,PPR,DED,4,10,KEW2_Q4,MCAP,SCSP,HEAL,2,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0286,0.0000,0.0000,0.7714,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,4,10,KEW2_Q4,MPAT,SCRAP,NEW,1,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0286,0.0000,0.0000,0.7714,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,4,10,KEW2_Q4,PMAS,EXBR,HEAL,5,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0286,0.0000,0.0000,0.7714,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,4,10,KEW2_Q4,PMAS,SCSP,HEAL,3,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.1143,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.0000,0.0286,0.0000,0.0000,0.7714,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,5,13,KEW2_Q5,MPAT,SCSP,HEAL,3,1,ARC,31.0,1.72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0857,0.0000,0.1714,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KEW,KEW2,PPR,DED,5,13,KEW2_Q5,PMAS,SCSP,OLD,6,1,ARC,31.0,1.72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0857,0.0000,0.1714,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KEW,KEW2,PPR,DED,5,13,KEW2_Q5,PMEA,SCRAP,NEW,23,2,ARC,31.0,1.72,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0286,0.0000,0.0000,0.0000,0.0000,0.0286,0.0857,0.0000,0.1714,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.1714,0.8286,0.0000,
KEW,KEW2,PPR,DED,6,16,KEW2_Q6,MCAP,SCRAP,HEAL,1,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,6,16,KEW2_Q6,MCAP,SCRAP,NEW,2,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,6,16,KEW2_Q6,MCAP,SCRAP,OLD,1,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,6,16,KEW2_Q6,MPAT,SCRAP,NEW,4,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,6,16,KEW2_Q6,MPAT,SCRAP,OLD,1,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,6,16,KEW2_Q6,MPAT,SCSP,HEAL,4,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,6,16,KEW2_Q6,PMAS,EXBR,HEAL,8,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,6,16,KEW2_Q6,PMAS,SCSP,HEAL,1,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.1143,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW2,PPR,DED,7,19,KEW2_Q7,MCAP,SCRAP,HEAL,1,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.2000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,DED,7,19,KEW2_Q7,MPAT,SCSP,HEAL,2,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.2000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,DED,7,19,KEW2_Q7,PMAS,EXBR,HEAL,17,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.2000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,DED,7,19,KEW2_Q7,PMAS,SCSP,HEAL,5,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.2000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW2,PPR,DED,7,19,KEW2_Q7,PMEA,SCRAP,NEW,1,1,ARC,31.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0571,0.0000,0.1714,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.2000,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.3143,0.6857,0.0000,
KEW,KEW3,PAV,DED,1,1,KEW3_Q1,MCAP,EXBR,HEAL,10,1,ARC,29.0,2.95,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.1143,0.0000,0.0286,0.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.5429,0.0000,
KEW,KEW3,PAV,DED,1,1,KEW3_Q1,MCAP,EXBR,NEW,2,1,ARC,29.0,2.95,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.1143,0.0000,0.0286,0.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.5429,0.0000,
KEW,KEW3,PAV,DED,1,1,KEW3_Q1,MPAT,EXBR,HEAL,65,2,ARC,29.0,2.95,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.1143,0.0000,0.0286,0.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.5429,0.0000,
KEW,KEW3,PAV,DED,1,1,KEW3_Q1,MPAT,EXBR,NEW,7,1,ARC,29.0,2.95,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.1143,0.0000,0.0286,0.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.5429,0.0000,
KEW,KEW3,PAV,DED,1,1,KEW3_Q1,MPAT,EXCAV,OLD,1,1,ARC,29.0,2.95,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.1143,0.0000,0.0286,0.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.5429,0.0000,
KEW,KEW3,PAV,DED,1,1,KEW3_Q1,PMAS,EXBR,HEAL,25,1,ARC,29.0,2.95,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.1143,0.0000,0.0286,0.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.5429,0.0000,
KEW,KEW3,PAV,DED,1,1,KEW3_Q1,PMAS,SCSP,HEAL,148,4,ARC,29.0,2.95,0.0286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2571,0.0000,0.0000,0.1143,0.0000,0.0286,0.3714,0.0000,0.0000,0.0000,0.0000,0.0000,0.4571,0.5429,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,MCAP,SCRAP,NEW,1,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,MPAT,EXBR,HEAL,48,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,MPAT,EXBR,NEW,11,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,MPAT,SCRAP,NEW,1,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMAS,EXBR,HEAL,18,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMAS,EXBR,NEW,2,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMAS,EXBR,OLD,2,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMAS,EXCAV,HEAL,2,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMAS,EXCAV,NEW,1,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMAS,SCRAP,HEAL,3,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMAS,SCSP,HEAL,14,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMAS,SCSP,NEW,6,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMEA,SCRAP,HEAL,1,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,2,4,KEW3_Q2,PMEA,SCRAP,NEW,1,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.2571,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0000,0.0857,0.0000,0.0000,0.4857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4286,0.5714,0.0000,
KEW,KEW3,PAV,DED,3,7,KEW3_Q3,MPAT,EXBR,HEAL,8,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW3,PAV,DED,3,7,KEW3_Q3,MPAT,EXBR,NEW,2,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW3,PAV,DED,3,7,KEW3_Q3,MPAT,SCRAP,NEW,1,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW3,PAV,DED,3,7,KEW3_Q3,PMAS,EXBR,HEAL,2,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW3,PAV,DED,3,7,KEW3_Q3,PMAS,EXCAV,HEAL,1,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
KEW,KEW3,PAV,DED,3,7,KEW3_Q3,PMAS,EXCAV,NEW,1,1,ARC,29.0,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0857,0.0000,0.0857,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0000,0.1429,0.0000,0.0000,0.6571,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.8000,0.0000,
